year,hist temps,temperature,percentile,scenario
1912.21,-0.12,0.09,50,grey
1912.29,0.02,0.09,50,grey
1912.38,-0.01,0.09,50,grey
1912.46,0,0.09,50,grey
1912.54,-0.14,0.09,50,grey
1912.63,-0.25,0.09,50,grey
1912.71,-0.26,0.09,50,grey
1912.79,-0.31,0.09,50,grey
1912.88,-0.17,0.09,50,grey
1912.96,-0.18,0.09,50,grey
1913.04,-0.16,0.09,50,grey
1913.13,-0.19,0.09,50,grey
1913.21,-0.21,0.09,50,grey
1913.29,-0.11,0.09,50,grey
1913.38,-0.18,0.09,50,grey
1913.46,-0.19,0.1,50,grey
1913.54,-0.12,0.1,50,grey
1913.63,-0.07,0.1,50,grey
1913.71,-0.1,0.1,50,grey
1913.79,-0.08,0.1,50,grey
1913.88,0.07,0.1,50,grey
1913.96,0.16,0.1,50,grey
1914.04,0.28,0.1,50,grey
1914.13,0.11,0.1,50,grey
1914.21,-0.01,0.1,50,grey
1914.29,-0.05,0.1,50,grey
1914.38,0.04,0.1,50,grey
1914.46,0.03,0.1,50,grey
1914.54,0,0.1,50,grey
1914.63,0.11,0.1,50,grey
1914.71,0.09,0.1,50,grey
1914.79,0.19,0.1,50,grey
1914.88,0.11,0.1,50,grey
1914.96,0.13,0.1,50,grey
1915.04,0.11,0.1,50,grey
1915.13,0.22,0.1,50,grey
1915.21,0.14,0.1,50,grey
1915.29,0.27,0.1,50,grey
1915.38,0.18,0.1,50,grey
1915.46,0.11,0.1,50,grey
1915.54,0.18,0.1,50,grey
1915.63,0.19,0.11,50,grey
1915.71,0.15,0.11,50,grey
1915.79,0.04,0.11,50,grey
1915.88,0.18,0.11,50,grey
1915.96,0.08,0.11,50,grey
1916.04,0.08,0.11,50,grey
1916.13,0.11,0.11,50,grey
1916.21,-0.07,0.11,50,grey
1916.29,-0.01,0.11,50,grey
1916.38,-0.03,0.11,50,grey
1916.46,-0.15,0.11,50,grey
1916.54,-0.06,0.11,50,grey
1916.63,-0.01,0.11,50,grey
1916.71,-0.03,0.11,50,grey
1916.79,-0.05,0.11,50,grey
1916.88,-0.21,0.11,50,grey
1916.96,-0.43,0.11,50,grey
1917.04,-0.33,0.11,50,grey
1917.13,-0.36,0.11,50,grey
1917.21,-0.37,0.11,50,grey
1917.29,-0.17,0.11,50,grey
1917.38,-0.28,0.11,50,grey
1917.46,-0.11,0.11,50,grey
1917.54,0.09,0.12,50,grey
1917.63,0.07,0.12,50,grey
1917.71,0.14,0.12,50,grey
1917.79,-0.08,0.12,50,grey
1917.88,-0.03,0.12,50,grey
1917.96,-0.37,0.12,50,grey
1918.04,-0.14,0.12,50,grey
1918.13,-0.14,0.12,50,grey
1918.21,-0.06,0.12,50,grey
1918.29,-0.17,0.12,50,grey
1918.38,-0.12,0.12,50,grey
1918.46,-0.03,0.12,50,grey
1918.54,-0.02,0.12,50,grey
1918.63,0,0.12,50,grey
1918.71,0.11,0.12,50,grey
1918.79,0.2,0.12,50,grey
1918.88,0.2,0.12,50,grey
1918.96,-0.01,0.12,50,grey
1919.04,0.08,0.12,50,grey
1919.13,0.14,0.12,50,grey
1919.21,0,0.12,50,grey
1919.29,0.17,0.12,50,grey
1919.38,0.03,0.12,50,grey
1919.46,-0.01,0.12,50,grey
1919.54,-0.01,0.13,50,grey
1919.63,-0.01,0.13,50,grey
1919.71,0.06,0.13,50,grey
1919.79,0.06,0.13,50,grey
1919.88,-0.16,0.13,50,grey
1919.96,-0.15,0.13,50,grey
1920.04,0.07,0.13,50,grey
1920.13,-0.06,0.13,50,grey
1920.21,0.17,0.13,50,grey
1920.29,0.03,0.13,50,grey
1920.38,0.06,0.13,50,grey
1920.46,0.02,0.13,50,grey
1920.54,0.02,0.13,50,grey
1920.63,0.05,0.13,50,grey
1920.71,0.12,0.13,50,grey
1920.79,0.05,0.13,50,grey
1920.88,0.02,0.13,50,grey
1920.96,-0.13,0.13,50,grey
1921.04,0.17,0.13,50,grey
1921.13,0.09,0.13,50,grey
1921.21,0.01,0.13,50,grey
1921.29,0.03,0.13,50,grey
1921.38,0.03,0.13,50,grey
1921.46,0.11,0.14,50,grey
1921.54,0.14,0.14,50,grey
1921.63,0.04,0.14,50,grey
1921.71,0.14,0.14,50,grey
1921.79,0.2,0.14,50,grey
1921.88,0.1,0.14,50,grey
1921.96,0.13,0.14,50,grey
1922.04,-0.07,0.14,50,grey
1922.13,-0.07,0.14,50,grey
1922.21,0.08,0.14,50,grey
1922.29,0.09,0.14,50,grey
1922.38,-0.06,0.14,50,grey
1922.46,-0.02,0.14,50,grey
1922.54,0.05,0.14,50,grey
1922.63,-0.03,0.14,50,grey
1922.71,0,0.14,50,grey
1922.79,-0.02,0.14,50,grey
1922.88,0.07,0.14,50,grey
1922.96,0.05,0.14,50,grey
1923.04,-0.01,0.14,50,grey
1923.13,-0.13,0.14,50,grey
1923.21,-0.1,0.14,50,grey
1923.29,-0.09,0.14,50,grey
1923.38,-0.04,0.14,50,grey
1923.46,0.06,0.14,50,grey
1923.54,-0.03,0.14,50,grey
1923.63,-0.04,0.14,50,grey
1923.71,0,0.14,50,grey
1923.79,0.12,0.14,50,grey
1923.88,0.31,0.14,50,grey
1923.96,0.25,0.14,50,grey
1924.04,0,0.14,50,grey
1924.13,0.06,0.15,50,grey
1924.21,0.13,0.15,50,grey
1924.29,0,0.15,50,grey
1924.38,0.07,0.15,50,grey
1924.46,0.06,0.15,50,grey
1924.54,0.04,0.15,50,grey
1924.63,0,0.15,50,grey
1924.71,0,0.15,50,grey
1924.79,-0.03,0.15,50,grey
1924.88,0.02,0.15,50,grey
1924.96,-0.18,0.15,50,grey
1925.04,-0.11,0.15,50,grey
1925.13,-0.09,0.15,50,grey
1925.21,0.03,0.15,50,grey
1925.29,0.02,0.15,50,grey
1925.38,0.02,0.15,50,grey
1925.46,0.01,0.15,50,grey
1925.54,0.05,0.15,50,grey
1925.63,0.15,0.15,50,grey
1925.71,0.13,0.15,50,grey
1925.79,0.08,0.15,50,grey
1925.88,0.3,0.15,50,grey
1925.96,0.35,0.15,50,grey
1926.04,0.43,0.15,50,grey
1926.13,0.28,0.15,50,grey
1926.21,0.32,0.15,50,grey
1926.29,0.13,0.15,50,grey
1926.38,0.09,0.15,50,grey
1926.46,0.14,0.15,50,grey
1926.54,0.07,0.15,50,grey
1926.63,0.19,0.15,50,grey
1926.71,0.19,0.15,50,grey
1926.79,0.21,0.15,50,grey
1926.88,0.21,0.15,50,grey
1926.96,0.02,0.15,50,grey
1927.04,0.03,0.15,50,grey
1927.13,0.1,0.15,50,grey
1927.21,-0.07,0.15,50,grey
1927.29,0.01,0.15,50,grey
1927.38,0.05,0.15,50,grey
1927.46,0.05,0.15,50,grey
1927.54,0.14,0.15,50,grey
1927.63,0.13,0.16,50,grey
1927.71,0.2,0.16,50,grey
1927.79,0.3,0.16,50,grey
1927.88,0.21,0.16,50,grey
1927.96,-0.08,0.16,50,grey
1928.04,0.25,0.16,50,grey
1928.13,0.17,0.16,50,grey
1928.21,-0.01,0.16,50,grey
1928.29,0.03,0.16,50,grey
1928.38,0.02,0.16,50,grey
1928.46,-0.04,0.16,50,grey
1928.54,0.12,0.16,50,grey
1928.63,0.1,0.16,50,grey
1928.71,0.09,0.16,50,grey
1928.79,0.14,0.16,50,grey
1928.88,0.18,0.16,50,grey
1928.96,0.07,0.16,50,grey
1929.04,-0.19,0.16,50,grey
1929.13,-0.32,0.16,50,grey
1929.21,-0.09,0.16,50,grey
1929.29,-0.09,0.16,50,grey
1929.38,-0.09,0.16,50,grey
1929.46,-0.07,0.16,50,grey
1929.54,-0.05,0.16,50,grey
1929.63,0.06,0.16,50,grey
1929.71,0.06,0.16,50,grey
1929.79,0.14,0.16,50,grey
1929.88,0.2,0.16,50,grey
1929.96,-0.26,0.16,50,grey
1930.04,-0.03,0.16,50,grey
1930.13,-0.01,0.16,50,grey
1930.21,0.16,0.16,50,grey
1930.29,0.06,0.16,50,grey
1930.38,0.07,0.16,50,grey
1930.46,0.11,0.16,50,grey
1930.54,0.15,0.16,50,grey
1930.63,0.2,0.17,50,grey
1930.71,0.2,0.17,50,grey
1930.79,0.23,0.17,50,grey
1930.88,0.42,0.17,50,grey
1930.96,0.23,0.17,50,grey
1931.04,0.21,0.17,50,grey
1931.13,0.06,0.17,50,grey
1931.21,0.19,0.17,50,grey
1931.29,0.09,0.17,50,grey
1931.38,0.09,0.17,50,grey
1931.46,0.24,0.17,50,grey
1931.54,0.28,0.17,50,grey
1931.63,0.26,0.17,50,grey
1931.71,0.25,0.17,50,grey
1931.79,0.29,0.17,50,grey
1931.88,0.18,0.17,50,grey
1931.96,0.18,0.17,50,grey
1932.04,0.41,0.17,50,grey
1932.13,0.09,0.17,50,grey
1932.21,0.07,0.17,50,grey
1932.29,0.24,0.17,50,grey
1932.38,0.12,0.17,50,grey
1932.46,0.06,0.17,50,grey
1932.54,0.13,0.17,50,grey
1932.63,0.09,0.17,50,grey
1932.71,0.24,0.17,50,grey
1932.79,0.17,0.17,50,grey
1932.88,0.04,0.17,50,grey
1932.96,0.05,0.17,50,grey
1933.04,-0.03,0.18,50,grey
1933.13,-0.04,0.18,50,grey
1933.21,-0.05,0.18,50,grey
1933.29,0.04,0.18,50,grey
1933.38,0.04,0.18,50,grey
1933.46,-0.01,0.18,50,grey
1933.54,0.08,0.18,50,grey
1933.63,0.1,0.18,50,grey
1933.71,0.04,0.18,50,grey
1933.79,0.08,0.18,50,grey
1933.88,-0.01,0.18,50,grey
1933.96,-0.21,0.18,50,grey
1934.04,0,0.18,50,grey
1934.13,0.19,0.18,50,grey
1934.21,-0.08,0.18,50,grey
1934.29,0,0.18,50,grey
1934.38,0.18,0.18,50,grey
1934.46,0.21,0.18,50,grey
1934.54,0.19,0.18,50,grey
1934.63,0.2,0.18,50,grey
1934.71,0.16,0.18,50,grey
1934.79,0.22,0.18,50,grey
1934.88,0.32,0.18,50,grey
1934.96,0.19,0.18,50,grey
1935.04,-0.02,0.18,50,grey
1935.13,0.39,0.19,50,grey
1935.21,0.1,0.19,50,grey
1935.29,-0.02,0.19,50,grey
1935.38,0.04,0.19,50,grey
1935.46,0.08,0.19,50,grey
1935.54,0.13,0.19,50,grey
1935.63,0.12,0.19,50,grey
1935.71,0.14,0.19,50,grey
1935.79,0.23,0.19,50,grey
1935.88,-0.01,0.19,50,grey
1935.96,0.05,0.19,50,grey
1936.04,-0.03,0.19,50,grey
1936.13,-0.07,0.19,50,grey
1936.21,0,0.19,50,grey
1936.29,0.08,0.19,50,grey
1936.38,0.12,0.19,50,grey
1936.46,0.12,0.19,50,grey
1936.54,0.25,0.19,50,grey
1936.63,0.21,0.19,50,grey
1936.71,0.2,0.19,50,grey
1936.79,0.28,0.19,50,grey
1936.88,0.25,0.19,50,grey
1936.96,0.26,0.19,50,grey
1937.04,0.15,0.19,50,grey
1937.13,0.32,0.19,50,grey
1937.21,0.05,0.19,50,grey
1937.29,0.14,0.19,50,grey
1937.38,0.22,0.19,50,grey
1937.46,0.27,0.19,50,grey
1937.54,0.3,0.19,50,grey
1937.63,0.35,0.19,50,grey
1937.71,0.41,0.19,50,grey
1937.79,0.41,0.2,50,grey
1937.88,0.34,0.2,50,grey
1937.96,0.18,0.2,50,grey
1938.04,0.29,0.2,50,grey
1938.13,0.26,0.2,50,grey
1938.21,0.32,0.2,50,grey
1938.29,0.33,0.2,50,grey
1938.38,0.19,0.2,50,grey
1938.46,0.18,0.2,50,grey
1938.54,0.22,0.2,50,grey
1938.63,0.27,0.2,50,grey
1938.71,0.33,0.2,50,grey
1938.79,0.42,0.2,50,grey
1938.88,0.33,0.2,50,grey
1938.96,0.02,0.2,50,grey
1939.04,0.18,0.2,50,grey
1939.13,0.19,0.2,50,grey
1939.21,0.04,0.2,50,grey
1939.29,0.18,0.2,50,grey
1939.38,0.25,0.2,50,grey
1939.46,0.27,0.2,50,grey
1939.54,0.28,0.2,50,grey
1939.63,0.29,0.2,50,grey
1939.71,0.26,0.2,50,grey
1939.79,0.16,0.2,50,grey
1939.88,0.28,0.2,50,grey
1939.96,0.62,0.2,50,grey
1940.04,0.19,0.2,50,grey
1940.13,0.32,0.2,50,grey
1940.21,0.27,0.21,50,grey
1940.29,0.4,0.21,50,grey
1940.38,0.32,0.21,50,grey
1940.46,0.35,0.21,50,grey
1940.54,0.43,0.21,50,grey
1940.63,0.35,0.21,50,grey
1940.71,0.42,0.21,50,grey
1940.79,0.34,0.21,50,grey
1940.88,0.33,0.21,50,grey
1940.96,0.5,0.21,50,grey
1941.04,0.34,0.21,50,grey
1941.13,0.43,0.21,50,grey
1941.21,0.25,0.21,50,grey
1941.29,0.39,0.21,50,grey
1941.38,0.38,0.21,50,grey
1941.46,0.4,0.21,50,grey
1941.54,0.45,0.21,50,grey
1941.63,0.37,0.21,50,grey
1941.71,0.24,0.21,50,grey
1941.79,0.56,0.21,50,grey
1941.88,0.41,0.21,50,grey
1941.96,0.45,0.21,50,grey
1942.04,0.53,0.21,50,grey
1942.13,0.26,0.21,50,grey
1942.21,0.31,0.21,50,grey
1942.29,0.31,0.21,50,grey
1942.38,0.34,0.21,50,grey
1942.46,0.36,0.21,50,grey
1942.54,0.27,0.21,50,grey
1942.63,0.25,0.21,50,grey
1942.71,0.29,0.21,50,grey
1942.79,0.29,0.22,50,grey
1942.88,0.33,0.22,50,grey
1942.96,0.35,0.22,50,grey
1943.04,0.17,0.22,50,grey
1943.13,0.37,0.22,50,grey
1943.21,0.19,0.22,50,grey
1943.29,0.34,0.22,50,grey
1943.38,0.32,0.22,50,grey
1943.46,0.24,0.22,50,grey
1943.54,0.34,0.22,50,grey
1943.63,0.32,0.22,50,grey
1943.71,0.33,0.22,50,grey
1943.79,0.54,0.22,50,grey
1943.88,0.44,0.22,50,grey
1943.96,0.51,0.22,50,grey
1944.04,0.6,0.22,50,grey
1944.13,0.48,0.22,50,grey
1944.21,0.51,0.22,50,grey
1944.29,0.42,0.22,50,grey
1944.38,0.43,0.22,50,grey
1944.46,0.47,0.22,50,grey
1944.54,0.5,0.22,50,grey
1944.63,0.5,0.22,50,grey
1944.71,0.57,0.22,50,grey
1944.79,0.53,0.22,50,grey
1944.88,0.36,0.22,50,grey
1944.96,0.3,0.22,50,grey
1945.04,0.34,0.22,50,grey
1945.13,0.23,0.22,50,grey
1945.21,0.29,0.22,50,grey
1945.29,0.45,0.22,50,grey
1945.38,0.28,0.22,50,grey
1945.46,0.31,0.22,50,grey
1945.54,0.29,0.22,50,grey
1945.63,0.6,0.22,50,grey
1945.71,0.46,0.22,50,grey
1945.79,0.49,0.22,50,grey
1945.88,0.35,0.22,50,grey
1945.96,0.14,0.22,50,grey
1946.04,0.4,0.22,50,grey
1946.13,0.3,0.22,50,grey
1946.21,0.25,0.22,50,grey
1946.29,0.39,0.22,50,grey
1946.38,0.2,0.22,50,grey
1946.46,0.07,0.22,50,grey
1946.54,0.22,0.22,50,grey
1946.63,0.15,0.22,50,grey
1946.71,0.25,0.22,50,grey
1946.79,0.26,0.22,50,grey
1946.88,0.22,0.22,50,grey
1946.96,-0.05,0.23,50,grey
1947.04,0.15,0.23,50,grey
1947.13,0.19,0.23,50,grey
1947.21,0.27,0.23,50,grey
1947.29,0.33,0.23,50,grey
1947.38,0.25,0.23,50,grey
1947.46,0.28,0.23,50,grey
1947.54,0.26,0.23,50,grey
1947.63,0.22,0.23,50,grey
1947.71,0.19,0.23,50,grey
1947.79,0.35,0.23,50,grey
1947.88,0.32,0.23,50,grey
1947.96,0.12,0.23,50,grey
1948.04,0.34,0.23,50,grey
1948.13,0.13,0.23,50,grey
1948.21,0.06,0.23,50,grey
1948.29,0.2,0.23,50,grey
1948.38,0.36,0.23,50,grey
1948.46,0.3,0.23,50,grey
1948.54,0.19,0.23,50,grey
1948.63,0.24,0.23,50,grey
1948.71,0.2,0.23,50,grey
1948.79,0.26,0.23,50,grey
1948.88,0.2,0.23,50,grey
1948.96,0.05,0.23,50,grey
1949.04,0.38,0.23,50,grey
1949.13,0.1,0.23,50,grey
1949.21,0.17,0.23,50,grey
1949.29,0.23,0.23,50,grey
1949.38,0.21,0.23,50,grey
1949.46,0.07,0.23,50,grey
1949.54,0.16,0.23,50,grey
1949.63,0.21,0.23,50,grey
1949.71,0.17,0.23,50,grey
1949.79,0.24,0.23,50,grey
1949.88,0.2,0.23,50,grey
1949.96,0.08,0.23,50,grey
1950.04,-0.03,0.23,50,grey
1950.13,-0.01,0.23,50,grey
1950.21,0.13,0.23,50,grey
1950.29,0.08,0.23,50,grey
1950.38,0.18,0.23,50,grey
1950.46,0.22,0.23,50,grey
1950.54,0.21,0.23,50,grey
1950.63,0.13,0.23,50,grey
1950.71,0.15,0.23,50,grey
1950.79,0.12,0.23,50,grey
1950.88,-0.09,0.23,50,grey
1950.96,0.04,0.23,50,grey
1951.04,-0.07,0.23,50,grey
1951.13,-0.16,0.23,50,grey
1951.21,0.04,0.23,50,grey
1951.29,0.16,0.23,50,grey
1951.38,0.3,0.23,50,grey
1951.46,0.32,0.23,50,grey
1951.54,0.33,0.23,50,grey
1951.63,0.41,0.23,50,grey
1951.71,0.39,0.23,50,grey
1951.79,0.39,0.23,50,grey
1951.88,0.27,0.23,50,grey
1951.96,0.44,0.23,50,grey
1952.04,0.43,0.23,50,grey
1952.13,0.39,0.23,50,grey
1952.21,0.17,0.23,50,grey
1952.29,0.32,0.23,50,grey
1952.38,0.3,0.23,50,grey
1952.46,0.3,0.23,50,grey
1952.54,0.36,0.23,50,grey
1952.63,0.35,0.23,50,grey
1952.71,0.37,0.23,50,grey
1952.79,0.28,0.24,50,grey
1952.88,0.14,0.24,50,grey
1952.96,0.25,0.24,50,grey
1953.04,0.34,0.24,50,grey
1953.13,0.43,0.24,50,grey
1953.21,0.38,0.24,50,grey
1953.29,0.48,0.24,50,grey
1953.38,0.41,0.24,50,grey
1953.46,0.43,0.24,50,grey
1953.54,0.33,0.24,50,grey
1953.63,0.37,0.24,50,grey
1953.71,0.36,0.24,50,grey
1953.79,0.36,0.24,50,grey
1953.88,0.23,0.24,50,grey
1953.96,0.32,0.24,50,grey
1954.04,0.03,0.24,50,grey
1954.13,0.18,0.24,50,grey
1954.21,0.13,0.24,50,grey
1954.29,0.14,0.24,50,grey
1954.38,0.09,0.24,50,grey
1954.46,0.15,0.24,50,grey
1954.54,0.12,0.24,50,grey
1954.63,0.17,0.24,50,grey
1954.71,0.2,0.24,50,grey
1954.79,0.26,0.24,50,grey
1954.88,0.34,0.24,50,grey
1954.96,0.07,0.24,50,grey
1955.04,0.4,0.24,50,grey
1955.13,0.1,0.24,50,grey
1955.21,-0.09,0.24,50,grey
1955.29,0.05,0.24,50,grey
1955.38,0.08,0.24,50,grey
1955.46,0.16,0.24,50,grey
1955.54,0.14,0.24,50,grey
1955.63,0.27,0.24,50,grey
1955.71,0.17,0.24,50,grey
1955.79,0.18,0.24,50,grey
1955.88,0.01,0.24,50,grey
1955.96,-0.04,0.24,50,grey
1956.04,0.08,0.24,50,grey
1956.13,0,0.24,50,grey
1956.21,0.01,0.24,50,grey
1956.29,-0.02,0.24,50,grey
1956.38,0,0.24,50,grey
1956.46,0.09,0.24,50,grey
1956.54,0.13,0.24,50,grey
1956.63,0.05,0.24,50,grey
1956.71,0.04,0.24,50,grey
1956.79,0.05,0.24,50,grey
1956.88,0.1,0.24,50,grey
1956.96,0.13,0.25,50,grey
1957.04,0.13,0.25,50,grey
1957.13,0.17,0.25,50,grey
1957.21,0.15,0.25,50,grey
1957.29,0.23,0.25,50,grey
1957.38,0.36,0.25,50,grey
1957.46,0.41,0.25,50,grey
1957.54,0.3,0.25,50,grey
1957.63,0.41,0.25,50,grey
1957.71,0.35,0.25,50,grey
1957.79,0.29,0.25,50,grey
1957.88,0.35,0.25,50,grey
1957.96,0.42,0.25,50,grey
1958.04,0.58,0.25,50,grey
1958.13,0.47,0.25,50,grey
1958.21,0.34,0.25,50,grey
1958.29,0.31,0.25,50,grey
1958.38,0.33,0.25,50,grey
1958.46,0.24,0.25,50,grey
1958.54,0.33,0.25,50,grey
1958.63,0.28,0.25,50,grey
1958.71,0.26,0.25,50,grey
1958.79,0.32,0.25,50,grey
1958.88,0.32,0.25,50,grey
1958.96,0.31,0.25,50,grey
1959.04,0.35,0.25,50,grey
1959.13,0.32,0.25,50,grey
1959.21,0.39,0.25,50,grey
1959.29,0.37,0.25,50,grey
1959.38,0.29,0.25,50,grey
1959.46,0.34,0.25,50,grey
1959.54,0.32,0.25,50,grey
1959.63,0.31,0.25,50,grey
1959.71,0.28,0.25,50,grey
1959.79,0.25,0.26,50,grey
1959.88,0.18,0.26,50,grey
1959.96,0.22,0.26,50,grey
1960.04,0.25,0.26,50,grey
1960.13,0.41,0.26,50,grey
1960.21,-0.05,0.26,50,grey
1960.29,0.11,0.26,50,grey
1960.38,0.16,0.26,50,grey
1960.46,0.27,0.26,50,grey
1960.54,0.27,0.26,50,grey
1960.63,0.31,0.26,50,grey
1960.71,0.35,0.26,50,grey
1960.79,0.32,0.26,50,grey
1960.88,0.17,0.26,50,grey
1960.96,0.44,0.26,50,grey
1961.04,0.33,0.26,50,grey
1961.13,0.44,0.26,50,grey
1961.21,0.35,0.26,50,grey
1961.29,0.39,0.26,50,grey
1961.38,0.39,0.26,50,grey
1961.46,0.4,0.26,50,grey
1961.54,0.3,0.26,50,grey
1961.63,0.31,0.26,50,grey
1961.71,0.29,0.26,50,grey
1961.79,0.26,0.26,50,grey
1961.88,0.29,0.26,50,grey
1961.96,0.15,0.26,50,grey
1962.04,0.34,0.26,50,grey
1962.13,0.41,0.26,50,grey
1962.21,0.35,0.26,50,grey
1962.29,0.31,0.26,50,grey
1962.38,0.24,0.26,50,grey
1962.46,0.28,0.26,50,grey
1962.54,0.31,0.26,50,grey
1962.63,0.28,0.26,50,grey
1962.71,0.29,0.26,50,grey
1962.79,0.32,0.26,50,grey
1962.88,0.33,0.26,50,grey
1962.96,0.27,0.27,50,grey
1963.04,0.26,0.27,50,grey
1963.13,0.45,0.27,50,grey
1963.21,0.13,0.27,50,grey
1963.29,0.21,0.27,50,grey
1963.38,0.24,0.27,50,grey
1963.46,0.29,0.27,50,grey
1963.54,0.4,0.27,50,grey
1963.63,0.47,0.27,50,grey
1963.71,0.45,0.27,50,grey
1963.79,0.47,0.27,50,grey
1963.88,0.44,0.27,50,grey
1963.96,0.29,0.27,50,grey
1964.04,0.22,0.27,50,grey
1964.13,0.14,0.27,50,grey
1964.21,0.02,0.27,50,grey
1964.29,-0.01,0.27,50,grey
1964.38,0.07,0.27,50,grey
1964.46,0.19,0.27,50,grey
1964.54,0.17,0.27,50,grey
1964.63,0.06,0.27,50,grey
1964.71,0,0.27,50,grey
1964.79,0.01,0.27,50,grey
1964.88,0.04,0.27,50,grey
1964.96,-0.04,0.27,50,grey
1965.04,0.18,0.27,50,grey
1965.13,0.06,0.27,50,grey
1965.21,0.11,0.27,50,grey
1965.29,0.05,0.27,50,grey
1965.38,0.14,0.27,50,grey
1965.46,0.17,0.28,50,grey
1965.54,0.14,0.28,50,grey
1965.63,0.22,0.28,50,grey
1965.71,0.16,0.28,50,grey
1965.79,0.26,0.28,50,grey
1965.88,0.19,0.28,50,grey
1965.96,0.21,0.28,50,grey
1966.04,0.15,0.28,50,grey
1966.13,0.22,0.28,50,grey
1966.21,0.24,0.28,50,grey
1966.29,0.16,0.28,50,grey
1966.38,0.16,0.28,50,grey
1966.46,0.3,0.28,50,grey
1966.54,0.35,0.28,50,grey
1966.63,0.25,0.28,50,grey
1966.71,0.27,0.28,50,grey
1966.79,0.17,0.28,50,grey
1966.88,0.23,0.28,50,grey
1966.96,0.17,0.28,50,grey
1967.04,0.15,0.28,50,grey
1967.13,0.05,0.28,50,grey
1967.21,0.26,0.28,50,grey
1967.29,0.23,0.28,50,grey
1967.38,0.4,0.29,50,grey
1967.46,0.22,0.29,50,grey
1967.54,0.27,0.29,50,grey
1967.63,0.26,0.29,50,grey
1967.71,0.22,0.29,50,grey
1967.79,0.37,0.29,50,grey
1967.88,0.23,0.29,50,grey
1967.96,0.2,0.29,50,grey
1968.04,0.04,0.29,50,grey
1968.13,0.1,0.29,50,grey
1968.21,0.39,0.29,50,grey
1968.29,0.17,0.29,50,grey
1968.38,0.13,0.29,50,grey
1968.46,0.21,0.29,50,grey
1968.54,0.19,0.29,50,grey
1968.63,0.22,0.29,50,grey
1968.71,0.16,0.29,50,grey
1968.79,0.34,0.29,50,grey
1968.88,0.24,0.29,50,grey
1968.96,0.17,0.3,50,grey
1969.04,0.15,0.3,50,grey
1969.13,0.13,0.3,50,grey
1969.21,0.29,0.3,50,grey
1969.29,0.42,0.3,50,grey
1969.38,0.44,0.3,50,grey
1969.46,0.33,0.3,50,grey
1969.54,0.29,0.3,50,grey
1969.63,0.33,0.3,50,grey
1969.71,0.34,0.3,50,grey
1969.79,0.36,0.3,50,grey
1969.88,0.42,0.3,50,grey
1969.96,0.51,0.3,50,grey
1970.04,0.37,0.3,50,grey
1970.13,0.45,0.3,50,grey
1970.21,0.27,0.3,50,grey
1970.29,0.34,0.3,50,grey
1970.38,0.25,0.3,50,grey
1970.46,0.27,0.31,50,grey
1970.54,0.24,0.31,50,grey
1970.63,0.2,0.31,50,grey
1970.71,0.31,0.31,50,grey
1970.79,0.27,0.31,50,grey
1970.88,0.27,0.31,50,grey
1970.96,0.13,0.31,50,grey
1971.04,0.22,0.31,50,grey
1971.13,0.04,0.31,50,grey
1971.21,0.06,0.31,50,grey
1971.29,0.12,0.31,50,grey
1971.38,0.14,0.31,50,grey
1971.46,0.09,0.31,50,grey
1971.54,0.17,0.32,50,grey
1971.63,0.18,0.32,50,grey
1971.71,0.21,0.32,50,grey
1971.79,0.18,0.32,50,grey
1971.88,0.24,0.32,50,grey
1971.96,0.15,0.32,50,grey
1972.04,-0.03,0.32,50,grey
1972.13,0.05,0.32,50,grey
1972.21,0.22,0.32,50,grey
1972.29,0.24,0.32,50,grey
1972.38,0.23,0.32,50,grey
1972.46,0.32,0.32,50,grey
1972.54,0.28,0.33,50,grey
1972.63,0.37,0.33,50,grey
1972.71,0.27,0.33,50,grey
1972.79,0.33,0.33,50,grey
1972.88,0.3,0.33,50,grey
1972.96,0.45,0.33,50,grey
1973.04,0.47,0.33,50,grey
1973.13,0.56,0.33,50,grey
1973.21,0.51,0.33,50,grey
1973.29,0.49,0.33,50,grey
1973.38,0.45,0.34,50,grey
1973.46,0.42,0.34,50,grey
1973.54,0.35,0.34,50,grey
1973.63,0.31,0.34,50,grey
1973.71,0.3,0.34,50,grey
1973.79,0.32,0.34,50,grey
1973.88,0.27,0.34,50,grey
1973.96,0.2,0.34,50,grey
1974.04,0.01,0.34,50,grey
1974.13,-0.08,0.34,50,grey
1974.21,0.12,0.35,50,grey
1974.29,0.13,0.35,50,grey
1974.38,0.17,0.35,50,grey
1974.46,0.19,0.35,50,grey
1974.54,0.21,0.35,50,grey
1974.63,0.31,0.35,50,grey
1974.71,0.19,0.35,50,grey
1974.79,0.15,0.35,50,grey
1974.88,0.16,0.35,50,grey
1974.96,0.11,0.36,50,grey
1975.04,0.27,0.36,50,grey
1975.13,0.26,0.36,50,grey
1975.21,0.3,0.36,50,grey
1975.29,0.27,0.36,50,grey
1975.38,0.32,0.36,50,grey
1975.46,0.25,0.36,50,grey
1975.54,0.22,0.36,50,grey
1975.63,0.11,0.37,50,grey
1975.71,0.21,0.37,50,grey
1975.79,0.14,0.37,50,grey
1975.88,0.05,0.37,50,grey
1975.96,0.06,0.37,50,grey
1976.04,0.16,0.37,50,grey
1976.13,0.07,0.37,50,grey
1976.21,-0.05,0.37,50,grey
1976.29,0.14,0.38,50,grey
1976.38,0,0.38,50,grey
1976.46,0.08,0.38,50,grey
